TEMP,RELHUMID,PRESS,WINDSP,PRECI,Moisture
25.36,88.75,101.03,4.75,6.51,0.87
24.15,92.44,100.31,9.41,9.23,0.86
26,80.56,100.82,3.05,0.79,0.86
26.76,73.75,101.23,1.82,0.15,0.85
26.52,71.62,101.21,2.02,0,0.84
24.98,75.69,101.16,2.95,0.02,0.84
24.31,71.62,101.18,3.06,0,0.84
24.49,77,101.15,2.68,0.01,0.83
25.16,78.06,101.2,2.68,0.04,0.83
25.3,81.25,101.25,2.93,0.16,0.82
25.33,79.5,101.13,3.44,0.13,0.81
24.08,75.12,101.15,3.16,0.01,0.81
24.57,68.88,101.3,2.12,0,0.8
25.48,69.12,101.45,1.67,0,0.8
25.34,67.75,101.45,1.54,0,0.8
24.73,71.25,101.4,1.97,0.02,0.8
24.46,73.88,101.39,2.38,0,0.79
24.57,73.31,101.4,2.47,0,0.79
24.57,73,101.39,2.73,0,0.78
23.76,74.88,101.38,2.9,0,0.77
23.4,77,101.35,3.34,0.03,0.77
22.12,72.25,101.36,3.41,0.07,0.77
21.48,66.88,101.37,3.27,0,0.77
21.33,68.38,101.3,3.04,0,0.76
21.16,73.62,101.2,3.16,0.01,0.76
21.6,78.12,101.18,3.57,0,0.76
21.1,79.44,101.32,4.38,0.02,0.75
20.12,76.94,101.3,4.47,0.03,0.75
21.29,77.62,101.16,3.87,0.05,0.74
21.12,75.62,101.11,3.85,0.03,0.74
20.55,75.88,101.17,3.64,3.96,0.73
20.23,78.62,101.22,3.69,10.32,0.73
19.98,72.38,101.23,3.67,0.04,0.73
19.23,78.94,101.31,4.05,14.35,0.73
19.52,78.25,101.15,3.33,16.93,0.72
19.94,73.94,100.97,2.6,0.29,0.72
20.7,78.25,101.05,2.87,0,0.72
21.81,78.94,101.19,3.11,0,0.71
22.12,78.19,101.29,3.37,0,0.71
21.16,76.38,101.27,3.8,0,0.7
19.74,74.75,101.26,3.8,0,0.7
18.87,72.88,101.29,3.58,0,0.7
19.08,76.19,101.35,3.71,0,0.7
18.82,77.06,101.42,3.73,0,0.7
18.59,78.62,101.31,4.02,0,0.69
18.12,75.75,101.3,3.75,0,0.69
18.01,74.88,101.3,3.93,0,0.69
18.54,76.81,101.28,3.02,0,0.68
19.73,71.44,101.27,3.12,0,0.68
19.81,74.75,101.32,2.94,0,0.68
20.45,71,101.27,2.44,0,0.67
21.19,70.88,101.28,2.34,0,0.67
20.98,70.69,101.32,3.09,0,0.67
19.98,66.44,101.24,2.8,0,0.66
18.87,66.69,101.23,3.48,0,0.66
17.7,69.5,101.34,3.68,0,0.66
17.28,76.94,101.33,3.5,0,0.66
18.63,81.31,101.21,3.23,0,0.66
18.85,77.19,101.2,2.96,0,0.66
18.59,72.88,101.25,3.17,0,0.65
18.23,73.62,101.25,2.85,0,0.65
19.8,62.69,101.26,2.39,0,0.65
20.42,63.44,101.29,1.83,0,0.64
21.04,78.06,101.36,2.72,0,0.64
22.07,76.81,101.5,2.63,0,0.64
22.51,79.06,101.45,3.27,0.01,0.63
21.44,77.25,101.53,3.12,0.02,0.63
18.53,66.06,101.76,3.09,0,0.63
18.3,62.31,101.8,2.5,0,0.62
20.16,58.44,101.72,1.3,0,0.62
19.86,70.94,101.52,1.55,0,0.55
19.46,75.75,101.52,1.85,1.15,0.55
18.78,81,101.46,2.87,1.21,0.54
18.25,78,101.37,3.05,0,0.54
17.42,73.5,101.36,3.12,0,0.54
17.2,65.06,101.32,2.88,0,0.53
17.65,59.25,101.17,2.23,0,0.53
18.99,58.19,101.16,1.76,0,0.52
19.35,64.56,101.16,1.89,0,0.52
19.01,71.44,101.17,2.07,0.02,0.52
17.85,78.56,101.27,2.77,0,0.52
16.76,68.62,101.31,3.32,0,0.52
15.12,65,101.45,3.08,0,0.52
14.01,62.25,101.57,3.46,0,0.51
13.2,62.31,101.62,3.15,0,0.51
14.87,60.25,101.48,2.86,0,0.51
17.3,61.75,101.5,2.41,0,0.5
18.39,63.19,101.72,3.11,0,0.5
17.33,63.81,101.71,3.75,0,0.5
17.76,67.62,101.71,3.34,0,0.49
17.32,62.69,101.74,3.48,0,0.49
16.94,55.5,101.77,3.39,0,0.48
17.71,64.44,101.68,3.29,0,0.48
18.84,63.56,101.69,3.05,0,0.48
19.05,62.44,101.74,2.88,0,0.48
19.73,62.5,101.62,2.4,0,0.48
20.8,63.12,101.47,2.2,0.01,0.48
19.87,70.56,101.39,3.88,0.01,0.48
18.54,60.94,101.56,3.19,0,0.47
19.31,62.25,101.43,2.48,0,0.47
19.89,66.5,101.35,2.21,0,0.47
20,61.19,101.5,2.09,0,0.46
19.43,58.88,101.68,2.65,0,0.46
18.59,59.94,101.6,2.92,0,0.46
18.93,57.19,101.44,2.8,0,0.45
20.33,58.38,101.29,2.44,0,0.45
21.34,58.25,101.14,2.44,0,0.45
21.57,61.75,101.18,3.02,0,0.45
21.06,49.88,101.32,2.97,0,0.45
20.42,48.38,101.24,2.84,0,0.45
21.57,54.81,101.2,2.38,0,0.44
21.97,52.38,101.45,2.21,0,0.44
22.69,51.69,101.62,1.98,0,0.44
23.05,54.94,101.76,2.12,0,0.44
23.52,58.75,101.84,2.14,0,0.43
23.45,53.88,101.79,2.52,0,0.43
22.64,47.19,101.6,2.15,0,0.43
22.96,56.12,101.49,1.82,0,0.43
23.81,62.56,101.5,1.9,0,0.42
24.27,70.75,101.26,2.48,0,0.42
24.91,70.88,100.82,3.4,0,0.42
25.87,70.69,100.76,5.12,0,0.42
26.53,72.75,100.87,4.95,0,0.41
26.96,55.5,101.07,2.56,0.1,0.41
24.55,40.06,101.3,2.16,0,0.41
22.99,35.12,101.29,2.52,0,0.41
23.1,49.62,101.07,2.94,0,0.41
23.83,54.88,101.25,2.6,0,0.41
24.29,51.06,101.28,2.35,0,0.41
24.37,50,101.18,2.59,0,0.4
25.82,58.88,101,3.41,0,0.4
26.87,56.94,100.72,3.8,0,0.4
26.56,59.94,100.72,3.53,0,0.4
26.99,69.81,100.66,3.98,0.98,0.39
27.47,53.19,100.76,2.21,1.13,0.39
26.48,33.56,100.85,1.91,0.01,0.39
24.64,68.5,100.8,1.98,7.38,0.39
25.9,71.25,100.63,3.02,1.88,0.39
27.3,70.81,100.55,3.59,10.08,0.4
26.76,79.25,100.6,4.35,32.5,0.42
24.92,62.25,100.88,2.7,2.28,0.43
23.51,42,101.23,2.14,0,0.42
23.44,43.81,101.31,1.95,0,0.42
23.53,42.38,101.23,2.49,0,0.41
23.69,45.69,101.04,2.11,0,0.41
24.7,60.12,100.85,3.15,0,0.41
26.67,61,100.82,3.66,0.05,0.41
26.69,62.5,101.01,2.12,1.83,0.41
24.08,58.06,101.09,2.74,7.78,0.41
25.24,55.69,101.24,1.88,0,0.41
25.48,65.62,101.06,2.88,0.02,0.41
27,67.94,100.88,3.32,0,0.41
28.14,65.88,100.83,3.12,0,0.4
28.68,67.94,100.87,3.98,0,0.4
28.92,70.06,100.95,3.52,0.07,0.4
29.37,67,100.92,4.07,0.01,0.39
29.75,68.5,100.79,5.02,0.01,0.39
29.98,67.31,100.66,4.16,0,0.39
29.97,70.38,100.68,6.09,0.01,0.39
30.2,69.94,100.81,4.91,0,0.38
29.76,71.44,100.66,5.65,0,0.38
30.26,69.88,100.48,6.38,0.01,0.38
31.04,65.19,100.54,6.62,0.15,0.38
30.41,67.56,100.64,6.2,0.34,0.38
29.99,69.75,100.63,5.2,0.16,0.38
30.26,68.75,100.65,4.4,0.19,0.38
30.98,67.25,100.65,4.24,0.18,0.38
30.98,67.75,100.64,4.27,1.06,0.38
31.8,62.44,100.62,2.91,1.72,0.38
31.23,60.56,100.57,3.12,0.07,0.38
30.98,48,100.59,2.88,0,0.38
29.89,55.38,100.65,3.2,0,0.37
29.8,58.94,100.74,4.21,0,0.37
29.54,59.75,100.72,4.81,0,0.37
29.33,64.5,100.53,5.77,0,0.37
31.02,56.62,100.49,2.6,0.03,0.37
31.29,53.81,100.62,2.41,0.05,0.37
30.86,63.06,100.61,5.05,0.01,0.37
31.15,65.56,100.43,7.2,2.13,0.37
30.8,68.81,100.34,6.79,1.62,0.37
31.5,67.75,100.32,6.41,1.11,0.37
31.31,70,100.27,6.71,4.73,0.37
30.94,70.75,100.32,5.5,5.09,0.38
31.46,68.75,100.31,6.27,1.53,0.38
32.37,64.31,100.23,5.67,0.2,0.38
32.93,58.81,100.36,3.08,0,0.38
31.7,62.94,100.59,4.45,0.19,0.38
31.84,62,100.56,4.04,0.83,0.38
32.68,58.69,100.62,5.02,0.03,0.38
32.27,60.06,100.62,5.64,2.76,0.38
29.31,74.38,100.8,3.93,16.02,0.39
30.69,63.44,100.88,3.59,0.64,0.41
31.44,61.69,100.79,3.98,0.55,0.41
32.27,60.62,100.68,4.16,0.01,0.41
32.83,58.38,100.58,5.23,0.06,0.41
32.78,60.31,100.72,5.23,0.33,0.41
33.15,56.62,100.67,4.73,0.21,0.4
32.06,59.69,100.66,4.5,0.39,0.4
31.55,62,100.6,4.2,1.33,0.4
30.75,66.12,100.72,2.72,4.1,0.4
32.08,62.25,100.68,3.92,4.46,0.4
32.35,60.75,100.63,3.22,6.36,0.41
33.02,60.44,100.39,3.26,3.41,0.41
32.65,64.56,100.22,4.4,4.98,0.41
32.18,70.56,100.08,5.16,1.52,0.41
32.26,67.81,100,5.09,2.64,0.41
31.66,71.31,100.03,2.5,6.05,0.41
31.34,74.38,100.2,3.46,5.81,0.42
32.56,65.31,100.28,3.04,2.14,0.42
33.17,64.75,100.11,4.8,3.32,0.41
33.17,62.5,100.06,4.16,1.89,0.41
32.73,65.56,100.2,4.88,0.32,0.41
31.4,72.62,100.3,4.24,2.82,0.41
31.99,70.38,100.26,4.38,0.35,0.41
32.19,67.12,100.19,4.81,0.02,0.41
32.36,66.56,100.2,4.72,8.23,0.41
31.04,72,100.21,2.55,11.32,0.43
31.57,66.44,100.07,1.81,1.3,0.43
31.17,64.19,99.84,2.27,3.74,0.44
32.37,63.62,99.64,2.55,3.09,0.44
32.47,68.06,99.97,3.51,5.15,0.44
31.1,77,100.1,5.5,8.93,0.44
31.01,75.06,100.19,6.19,6.48,0.45
32.01,73.44,100.1,6.41,2.41,0.47
32.83,70.44,99.94,6.5,0.19,0.46
32.63,68.75,99.99,5.05,0.35,0.46
32.16,66.38,100.22,2.66,2.68,0.46
31.89,65.75,100.24,3.45,1.57,0.46
31.65,67.81,100.1,2.43,0.91,0.45
30.79,71.75,100.01,2.34,2.45,0.45
29.01,79.75,99.91,2.57,2.01,0.45
30.06,76.06,99.66,3.73,3.86,0.45
29.47,78.44,99.66,4.7,8.57,0.45
30.74,76.56,99.9,6.01,0.63,0.46
30.81,72.75,100.16,4.73,0.44,0.45
30.88,72.44,100.1,3.21,1.55,0.45
29.76,80.06,100.06,4.13,11,0.47
31.02,72.06,100.07,5.35,3.73,0.48
31.26,74.12,99.93,5.99,1.65,0.48
29.47,85.62,99.87,6.01,39.63,0.48
28.23,90.56,99.95,3.46,43.11,0.55
28.34,85.81,99.95,2.4,4.95,0.56
28.89,83.94,99.96,2.53,2.13,0.56
28.7,85.19,99.94,3.03,20.7,0.57
28.98,82.06,99.79,1.78,17.49,0.59
28.97,81.88,99.8,3.28,3.68,0.59
29.17,83.94,99.89,4.16,6.36,0.59
28.66,85.94,99.97,4.25,8.8,0.59
28.78,86.75,100.02,4.61,4.64,0.59
29.15,84.62,99.94,3.18,3.16,0.59
29.34,85.88,99.76,2.98,5.87,0.59
29.17,88.62,99.66,3.45,24.27,0.59
29.67,83.12,99.74,4.56,10.36,0.6
28.98,86.31,99.87,5.1,19.63,0.62
29.08,84.75,99.84,5.2,7.87,0.64
30,80.81,99.9,5.32,4.06,0.65
29.69,83.19,99.99,4.34,10.64,0.65
29.39,83.88,100.01,4.37,13.03,0.66
28.85,87.5,100.01,4.59,17.54,0.66
29.16,84.31,100.13,5.57,6.6,0.67
28.83,88.94,100.17,4.82,15.24,0.67
28.51,88.38,100.05,3.81,32.01,0.7
27.51,92.62,100.04,2.94,32.08,0.73
27.55,88.69,100.09,2.05,8.92,0.74
28.26,86.38,100.01,2.97,3.87,0.74
28.36,87.31,99.97,2.71,2.01,0.73
28.27,87.94,99.85,2.96,2.48,0.73
28.65,88.5,99.78,4.2,3.14,0.73
28.57,88.81,99.81,4.66,6.11,0.72
28.21,90.94,99.7,4.98,24.77,0.73
28.15,90.25,99.77,5.8,78.41,0.77
28.62,90.5,99.94,3.42,115.7,0.85
28.05,94.62,99.93,4.59,45.24,0.88
27.51,93.88,99.86,5.92,49.34,0.92
27.46,93.62,99.69,8.24,87.31,0.95
27.76,91.81,99.75,6.22,18.7,0.97
27.76,91.38,100,4.21,16.26,0.98
28.1,88.88,100.19,3.26,5.3,0.97
28.34,90.06,100.32,2.74,5.64,0.97
28.38,89,100.34,2.29,1.43,0.96
28.28,90.56,100.25,2.12,4.9,0.96
28.76,87.69,100.2,2.48,9.37,0.96
29.07,87.5,100.16,2.24,3.79,0.96
29.07,89.81,100.04,2.68,9.22,0.96
28.57,90.81,99.87,2.5,12.21,0.96
28.96,88.19,99.71,1.69,17.67,0.97
28.6,91.75,99.69,3.16,13.76,0.97
28.15,90.56,99.89,5.65,4.77,0.97
28.71,89,100.22,3.69,6.04,0.96
28.85,88.62,100.27,3.48,6,0.95
28.61,88.69,100.28,5.2,3.55,0.95
28.44,90.69,100.15,5.57,11.21,0.95
28.2,91.19,100.13,5.14,16.63,0.95
28.37,92.38,100.21,4.46,17.51,0.96
28.06,89,100.39,2.57,11.39,0.96
27.8,92.06,100.47,2.41,18.93,0.97
27.9,92,100.33,3.16,15.43,0.98
28.49,90.19,100.09,3.18,7.4,0.98
27.84,88.5,99.92,2.89,7.13,0.98
27.87,90.62,99.97,3.9,3.88,0.97
27.94,89.88,100.24,4.62,8.57,0.96
27.88,89.62,100.28,3.43,14.82,0.96
28.11,87.69,100.25,2.16,5.57,0.96
28.19,86.19,100.23,1.56,2.98,0.95
28.76,83.56,100.26,1.45,14.94,0.95
27.94,88.38,100.18,2.36,6.87,0.95
28.3,86.31,100.04,1.94,3.51,0.95
28.02,90.44,99.89,2.32,3.13,0.94
27.66,91.94,99.92,2.95,11.91,0.94
27.56,92.31,100.04,5.27,17.9,0.95
27.8,91.44,100.32,3.79,13.42,0.95
28.09,89,100.41,2.53,3.9,0.95
27.79,92.81,100.42,3.22,3.28,0.95
27.65,93.94,100.35,3.35,15.95,0.95
27.01,93.25,100.26,3.93,41.98,0.96
28.51,87.12,100.36,2.73,4.95,0.96
28.69,86.12,100.45,2.27,1,0.95
28.51,89.44,100.44,2.56,1.35,0.95
28.44,90.25,100.47,2.48,3.09,0.95
28.05,90.38,100.53,2.81,1.36,0.94
28.23,89.5,100.56,3.21,1.13,0.94
27.3,91.94,100.52,3.97,3.16,0.93
27.58,92.44,100.62,3.99,1.22,0.93
27.4,93.12,100.69,3.55,12.31,0.93
27.72,91.81,100.7,2.83,6.11,0.94
27.81,88.94,100.66,1.93,4.06,0.93
28.26,86.5,100.53,1.48,4.66,0.93
28.65,84.44,100.4,1.35,3.08,0.93
29.13,85.44,100.28,1.86,0.22,0.92
28.99,84.06,100.21,1.95,18.95,0.92
27.74,89.38,100.21,2.47,17.79,0.93
27.83,87.38,100.15,2.53,10.93,0.93
27.62,92.81,100.27,4.02,23.59,0.94
27.81,91.19,100.42,2.83,2.33,0.94
28.26,89.44,100.49,3,0.74,0.94
27.76,91.12,100.63,2.52,0.26,0.93
28.79,87.12,100.51,2.2,1.02,0.92
28.93,87.25,100.35,2.23,1.48,0.92
28.94,87.06,100.39,2.02,0.5,0.91
27.49,87.88,100.55,1.77,8.94,0.91
27.81,84.81,100.46,1.59,8.05,0.91
26.87,91.38,100.49,2.73,14.88,0.92
27.38,92,100.69,2.42,10.5,0.93
27.21,93.38,100.68,2.62,19.24,0.94
27.26,91.19,100.55,2.18,5.57,0.94
27.22,90.62,100.61,1.91,1.98,0.94
28.08,84.75,100.68,1.2,0.25,0.93
28.18,86.38,100.63,1.96,1.76,0.92
27.76,86.44,100.68,1.83,1.08,0.92
27.68,86.81,100.64,1.41,5.82,0.92
27.32,88.06,100.5,1.34,20.44,0.92
26.93,93.69,100.29,3.06,71.44,0.94
27.26,93.44,100.4,3.27,14.71,0.97
27.83,89.88,100.48,2.41,2.14,0.97
27.64,90.19,100.49,2.44,0.33,0.96
27.23,91.88,100.42,3.43,4.8,0.96
27.73,89.38,100.4,2.85,4.4,0.95
28.25,81.94,100.44,1.64,0.03,0.95
27.94,77.81,100.49,1.41,0.04,0.95
27.16,78.31,100.51,1.84,0.44,0.94
26.35,89.38,100.55,2.71,5.25,0.93
26.68,95.75,100.53,4.22,29.41,0.94
26.8,92.88,100.26,8.1,49.29,0.95
26.49,93.62,100.03,7.73,37.11,0.98
26.02,84.81,100.63,2.37,0.04,0.98
25.37,87.62,100.79,2.78,0,0.97
25.77,87.81,100.99,2.67,0.83,0.96
26.34,82.75,101.26,1.91,3.68,0.95
25.88,79.62,101.35,1.65,0.08,0.95
25.43,68.25,101.25,1.13,0,0.95
24.69,72.44,101.22,1.37,0,0.94
25.08,73.88,101.34,1.27,0.01,0.93
24.41,77.69,101.33,1.12,0.85,0.93
23.69,76.25,101.28,1.55,0.05,0.92
22.88,82.44,101.32,1.99,0,0.91
23.4,79.31,101.18,2.02,0,0.91
23.11,80.94,101.17,2.05,0,0.9
23.97,82.38,101.24,2.48,0,0.9
24.66,83.19,101.22,2.05,0,0.89
24.5,85,101.19,2.52,0,0.88
24.08,81.19,101.24,2.11,0,0.88
23.68,81.56,101.22,2.25,0,0.87
23.44,78.06,101.11,2.03,0,0.87
23.1,77.12,101.14,2.02,0,0.86
23.09,78.62,101.18,2.16,0,0.85
23.19,79.25,101.04,2.46,0,0.84
22.46,79.94,100.96,2.38,0,0.84
22.4,82.06,101,1.9,0.87,0.84
21.08,92.88,101.12,2.26,21.74,0.84
21.48,93.75,101.12,2.91,6.25,0.85
22.51,92.44,101.05,2.41,2.5,0.85
24.95,86.44,101.04,1.58,3.91,0.85
24.55,86.88,101.11,2.04,0.03,0.85
23.38,83.56,101.18,2.42,0,0.84
20.72,76.5,101.19,3.6,0,0.84
18.78,71.38,101.12,2.75,0,0.84
18.12,71.62,101.12,2.52,0,0.83
17.74,71.62,101.27,2.45,0,0.82
18.23,66.31,101.41,2.29,0,0.82
17.8,69.5,101.49,2.2,0,0.81
18.01,73.69,101.26,2.16,0,0.81
18.55,66.38,101.3,2.08,0,0.8
18.42,64.12,101.47,1.99,0,0.8
18.08,66.75,101.39,2.12,0,0.8
17.68,72.44,101.35,2.35,0,0.8
18.56,78.12,101.43,2.38,0,0.79
18.51,79.88,101.44,2.39,0,0.79
18.36,76.75,101.33,2.33,0,0.78
18.53,72.5,101.29,1.96,0,0.78
17.97,72.69,101.2,2.04,0,0.77
19.35,75.69,101.19,2.17,0,0.77
19.7,91.06,101.26,2.55,4.52,0.77
21.3,91.62,101.12,3.15,13.51,0.77
23.15,91.44,101.02,4.35,7.36,0.79
22.76,88.25,101.21,3.29,0.28,0.79
22.37,82.5,101.35,1.95,0.03,0.78
21.56,81.06,101.39,2.04,0,0.78
20.76,74.69,101.5,2.17,0,0.77
20.3,74.12,101.58,2.16,0,0.77
18.4,78,101.66,2.89,0,0.77
16.66,78.75,101.74,3.12,0,0.76
15.23,76.5,101.77,2.84,0,0.76
15.98,82.31,101.8,2.31,0,0.75
18.05,81.88,101.85,1.52,0,0.75
18.88,80.69,101.78,1.22,0,0.75
19.36,82.81,101.57,1.68,0,0.74
18.96,78.88,101.37,2.23,0,0.74
17.35,71.69,101.38,2.3,0,0.73
16.75,71,101.37,2.58,0,0.73
15.2,74.12,101.46,3.49,0,0.73
15.61,76.94,101.49,2.99,0,0.73
15.69,75.38,101.47,2.7,0,0.72
16.31,72.25,101.56,2.17,0,0.72
16.68,77.38,101.5,2.52,0,0.72
17.56,77.5,101.32,2.46,0,0.71
16.9,78.56,101.2,2.38,0,0.71
16.32,77.12,101.08,2.93,0,0.7
15.41,69.94,101.24,3.05,0,0.7
13.69,71.5,101.42,3.06,0,0.7
13.66,67.69,101.3,2.66,0,0.7
14.19,64.25,101.2,2.53,0,0.69
14.22,60.25,101.35,2.52,0,0.69
14.07,60.69,101.54,2.1,0,0.68
13.21,65.12,101.67,2.64,0,0.68
13.37,64.56,101.69,2.44,0,0.67
13.41,67.06,101.58,2.26,0,0.67
14.46,69.88,101.47,1.53,0,0.67
14.9,70.69,101.41,1.73,0,0.66
14.42,70.94,101.5,2.5,0,0.66
14.66,63.38,101.42,2.54,0,0.66
15.4,64.81,101.35,2.61,0,0.66
15.73,62.25,101.38,2.23,0,0.66
15.08,60.5,101.37,2.46,0,0.65
14.94,58,101.45,2.39,0,0.65
16.52,61.19,101.33,2.04,0,0.65
16.75,65.25,101.31,2.12,0,0.64
16.44,61.38,101.22,2.26,0,0.64
17.18,59.88,101.12,1.66,0,0.63
18.42,75.88,100.95,2.38,0,0.63
18.13,69.31,101.02,2.73,0,0.62
17.77,64.06,101.14,2.2,0,0.62
16.86,59.5,101.25,2.36,0,0.62
16.81,54.88,101.37,1.88,0,0.62
17.1,55.69,101.45,2.06,0,0.61
17.41,56.94,101.32,2.38,0,0.61
17.24,65.44,101.17,2.58,0,0.6
18.15,64.25,101.17,1.88,0,0.6
19.33,62.75,101.2,1.87,0,0.59
19.61,66.88,101.3,2.01,0,0.59
20.58,72.25,101.27,2.66,0,0.59
21.6,74.19,101.52,1.47,0,0.59
20.72,71.62,101.4,2.47,0,0.58
21.23,68.94,101.14,2.45,0,0.57
21.46,58.69,101.09,2.38,0,0.57
21.69,66.62,101.09,2.26,0,0.56
21.03,67,101.41,2.67,0,0.56
19.01,57.12,101.63,2.05,0.02,0.55
19.55,53.62,101.69,2.84,0,0.55
19.44,60.88,101.77,3.06,0,0.55
21.12,69.5,101.72,3.13,0,0.55
19.98,60.88,101.77,2.83,0,0.54
19.7,53.06,101.56,2.8,0,0.54
20.73,57.56,101.18,2.38,0,0.53
21.8,61.38,101.12,2.38,0,0.52
21.78,70.5,101.19,2.53,0,0.52
23.17,68.88,101.14,1.98,0,0.52
23.31,63.62,100.97,1.87,0,0.52
23.08,55.31,100.96,2.2,0,0.51
23.62,64.5,101.03,3.09,0,0.51
24.7,63.75,101.21,2.69,0,0.5
24.81,63.06,101.18,2.64,0,0.5
25.1,61.06,101.02,2.26,1.94,0.49
24.8,53.19,101.09,2.3,0.01,0.49
24.05,51.75,101.06,2.33,0,0.48
24.61,53.88,100.99,2.66,0,0.48
25.01,64,100.85,3.06,0,0.48
26.76,60.81,100.62,3.3,0,0.48
26.87,59.31,100.71,2.47,0,0.47
26.26,57.12,100.9,2.83,0.01,0.47
25.96,48.75,100.99,2.78,0.04,0.46
25.97,43.44,101.12,2.72,0.01,0.46
24.98,35.06,101.18,2.56,0,0.45
25.16,36.88,101.08,2.84,0,0.45
25.41,42.12,101.05,2.98,0,0.45
25.49,54.12,101.08,3.2,0,0.45
26.52,61.56,101.01,3.38,0.06,0.44
28.18,52.75,100.92,2.54,0.41,0.44
26.97,49.62,100.84,2.67,0,0.44
27.86,57.19,100.73,2.58,0.01,0.43
28.51,62.06,100.7,3.12,0.22,0.43
28.41,52.5,100.84,3.89,0.22,0.42
28.64,52.56,101,2.09,0.14,0.42
27.53,45.94,101.12,2.7,0.03,0.42
26.8,45,100.91,2.48,0,0.41
27.51,50.19,100.8,2.24,0,0.41
28.42,60.94,100.6,3.19,0,0.41
29.44,62.19,100.62,3.68,0.08,0.41
29.54,64.81,100.96,2.69,0.53,0.41
29.7,59.56,101.12,2.32,0.31,0.41
29.46,62.69,100.99,2.68,2.09,0.41
29.98,54.12,100.82,2.74,0,0.41
29.52,59.25,100.77,2.92,0,0.41
29.44,65.69,100.73,4.2,0,0.4
29.8,64.69,100.68,4.48,0,0.4
28.82,68.25,100.79,3.67,1.83,0.4
28.3,70.31,100.85,2.15,5.96,0.4
26.05,69.69,101,2.05,9.05,0.41
27.51,62.12,100.86,2.52,0.1,0.41
28.18,65.69,100.7,3.18,0.52,0.41
28.19,70.69,100.56,3.87,0.21,0.4
28.74,70,100.69,3.7,0.31,0.4
26.8,82.69,100.9,1.91,11.48,0.41
26.62,78.25,101.01,2.56,4.11,0.42
27.87,70.94,101,3.27,6.98,0.43
28.29,67.94,100.86,3.4,5.95,0.45
29.12,66.56,100.76,3.84,2.08,0.45
29.19,67.56,100.68,3.58,7.67,0.45
29.26,66.5,100.74,3.41,5.68,0.45
30.48,63.5,100.64,3.54,2.63,0.45
29.91,58.44,100.66,3.53,2.42,0.45
30.46,62.94,100.71,3.12,0.07,0.45
31.33,63.69,100.73,4.28,1.18,0.45
30.44,66.38,100.61,3.98,5.3,0.45
31.08,65.88,100.42,4.44,0.24,0.45
31.24,67.62,100.42,5.1,0.02,0.44
31.37,69,100.38,5.8,2.06,0.44
30.9,70.62,100.51,4.48,2.19,0.44
31.37,64.69,100.61,2.96,1.65,0.44
31.34,59.81,100.57,2.88,0.51,0.43
31.05,61.69,100.44,3.97,0,0.43
30.42,66.94,100.54,4.38,4.72,0.43
29.33,68.75,100.78,3.05,14.18,0.44
29.95,63.81,100.71,4.05,0.95,0.44
30.17,67.44,100.46,5.38,0.36,0.44
29.88,70.31,100.5,4.58,11.62,0.44
29.4,70.81,100.62,2.88,4.61,0.45
29.55,71.25,100.66,3.05,2.16,0.45
29.34,67.62,100.77,1.66,1.57,0.45
30.19,65.31,100.67,4.16,0.41,0.45
30.79,69.62,100.58,5.98,0.69,0.45
31.54,68.44,100.53,6.86,0.07,0.44
32.27,65.69,100.31,5.56,0.4,0.44
32.83,64.81,100.24,5.68,0.42,0.43
32.89,63.25,100.4,4.62,0.2,0.43
32.23,62.38,100.66,4.24,0.5,0.43
31.69,64.5,100.53,4.09,2.78,0.43
31.26,64.25,100.56,3.69,1.54,0.43
30.35,72.19,100.56,3.77,9.91,0.43
29.58,72.38,100.64,2.47,8.78,0.44
30.27,63.38,100.49,4.11,0.3,0.43
29.19,74.06,100.39,5.05,13.98,0.43
29.92,72.56,100.34,2.44,8.72,0.45
31.15,69.06,100.24,3.52,4.87,0.44
31.42,68.31,100.21,3.62,5.07,0.45
31.25,67.75,100.33,4.7,0.45,0.44
31.4,67.88,100.32,4.74,0.04,0.44
30.58,72.44,100.39,5.25,10.89,0.44
29.09,79.62,100.39,5.23,7.01,0.45
29.61,75.94,100.3,6.08,0.22,0.45
30.23,75.12,100.23,5.96,1.44,0.45
30.5,73.88,100.25,5.36,0.27,0.45
30.55,74.5,100.29,4.88,0.02,0.44
31.01,70.62,100.06,4.65,0,0.44
31.53,65.19,99.98,4.03,0.04,0.44
31.66,64.19,100.06,3.35,0.09,0.43
31.26,72.19,100.26,4.33,1.55,0.43
28.95,83.25,100.48,3.38,18.09,0.44
28.95,82,100.43,3.44,19.69,0.48
29.86,78.94,100.13,3.2,0.3,0.48
29.76,80.12,100.11,2.89,3.16,0.48
29.08,81.25,100.34,3.07,4.62,0.48
29.89,76.38,100.38,2.38,3.45,0.48
30.21,76.81,100.07,2.74,7.24,0.48
29.87,79.75,99.79,1.71,9.07,0.48
29.62,80,99.5,1.7,17.11,0.49
28.98,82.81,99.38,3.43,6.34,0.5
30.51,79.56,99.26,4.26,9.69,0.5
29.52,85.69,99.28,4.6,29.88,0.52
30.67,77.31,99.39,5.26,2.86,0.53
30.97,76.75,99.53,5.3,0.74,0.52
32.47,68.56,99.68,4.6,0.02,0.52
32.4,66.88,99.81,3.48,0.04,0.52
30.69,71.56,99.84,4.49,0.76,0.51
32.19,70.81,99.73,3.22,0.26,0.51
31.7,71.38,99.83,2.59,0.19,0.5
30.23,83.38,100.07,3.53,2.72,0.5
